Ngram,Year_Added,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
sh85032608,cork,2003,5.099798306582026e-06,5.030334782749057e-06,4.8686976575826316e-06,4.770130463760997e-06,4.584210250096537e-06,4.375872584727105e-06,4.1333602167928175e-06,4.119320062741536e-06,4.037537828743731e-06,4.043764503574238e-06,4.012724265568316e-06,4.060037804123103e-06,4.030814481876889e-06,4.010251026011213e-06,3.926301689766748e-06,3.8720898884691905e-06,3.866737382003361e-06,3.801333412584945e-06,3.6951226923364382e-06,3.6794515352149568e-06,3.651062055785958e-06,3.7168754743818163e-06,3.7119627881909313e-06,3.6893846980711897e-06,3.779521142563017e-06,3.910799818090551e-06,4.037913656100071e-06,4.145849683860514e-06,4.150776040966494e-06,4.198852353544294e-06,4.227160157500854e-06,4.253650219780989e-06,4.286183811936577e-06,4.263821232916873e-06,4.280234546708303e-06,4.355924327050449e-06,4.485099516515072e-06,4.56454085913779e-06,4.55696690603322e-06,4.4524559243142026e-06,4.381963070762749e-06,4.326171686588488e-06,4.269336053138889e-06,4.1334153496256395e-06,4.067551587168262e-06,4.023630044143665e-06,4.047418242569624e-06,4.0660468508176934e-06,4.080485391025347e-06,4.057854042203296e-06
sh85035582,dams,2006,3.196831173720403e-05,3.174881409489101e-05,3.142392978027971e-05,3.194905360191196e-05,3.239115338967414e-05,3.251013531281054e-05,3.263365122720973e-05,3.212424673325778e-05,3.208700203458193e-05,3.254035475281695e-05,3.1303065001617575e-05,3.065302382514824e-05,3.0154013951283576e-05,2.83782153034388e-05,2.7512735615059813e-05,2.6444185496934747e-05,2.4898189354782235e-05,2.4201342892467384e-05,2.3472909212161992e-05,2.277699796679615e-05,2.240885649586535e-05,2.202268516261267e-05,2.1641364114472526e-05,2.1597219578037485e-05,2.1437570281015012e-05,2.0899634698647126e-05,2.043074361459287e-05,2.031026638337079e-05,2.0027708445227422e-05,1.9669396772751e-05,1.8963950070870996e-05,1.842580425747707e-05,1.788840466258879e-05,1.7480259387589067e-05,1.6986711667160308e-05,1.642150752683613e-05,1.578780101457436e-05,1.5313438659615014e-05,1.4734408491765094e-05,1.4077122764683824e-05,1.3424710189023142e-05,1.278823474770856e-05,1.2250840104334173e-05,1.189642835366834e-05,1.1578351755233256e-05,1.1466786731627422e-05,1.1340917796122149e-05,1.1312504551274615e-05,1.1221549683645276e-05,1.1341937938619782e-05
sh85035817,dart herald,2006,1.4166466957843404e-09,1.4434986872480239e-09,1.637558431448009e-09,1.5921997807501395e-09,1.7727704661383926e-09,1.7554789913387658e-09,1.9631514350645524e-09,2.0196378775721206e-09,1.953315144552294e-09,1.6426076327497834e-09,1.625485198327091e-09,1.4217079106244273e-09,1.377616764215915e-09,1.1900984845420697e-09,1.2914718386975682e-09,1.4184197908479706e-09,1.5602553485316584e-09,1.516046246874403e-09,1.5093747888455284e-09,1.5646248116563122e-09,1.4343871457663963e-09,1.1241387870167659e-09,9.69136343596601e-10,8.083759400954816e-10,9.65965074793486e-10,1.0100081475537615e-09,9.038177726080778e-10,8.964168673226373e-10,9.086307643790814e-10,1.003444794022463e-09,1.1385369898848324e-09,1.0517438879134984e-09,1.0073198054453121e-09,1.2318453910690037e-09,1.2932739755103624e-09,1.2234308090418112e-09,1.0455409316101338e-09,9.390554598801402e-10,9.070519826308893e-10,8.597322600857802e-10,6.270199503460067e-10,5.529234515680833e-10,5.546318687059998e-10,5.46161848385962e-10,4.845152751231652e-10,3.6496906687309503e-10,2.8013944983196204e-10,2.313411297018749e-10,1.7266393662063173e-10,1.7142310401035976e-10
sh85035876,dates,2006,0.00023752617991036444,0.00023845754857636234,0.00024168681303820871,0.00024368285296934894,0.0002465877467984271,0.00024921587292475836,0.00025182202102935454,0.00025181849899707967,0.00025368912252670995,0.00025281119730334936,0.00025103400856198014,0.00024980634266704327,0.00024787657373195036,0.00024584043310212723,0.0002461931672833789,0.00024585923797029627,0.00024548961065440453,0.0002461883850264723,0.00024573143852768645,0.0002475386335213797,0.00024845335865478706,0.00024861236000529174,0.00025256764170183765,0.00025324991270148084,0.000253649869612465,0.0002544189740268832,0.00025306838957431444,0.0002507250046455372,0.0002494428165111142,0.0002403881988959772,0.00023383938781677575,0.00022669919160424914,0.0002199365074437576,0.00021327106503204226,0.00020687500327849475,0.00019817302937551878,0.000190113526330241,0.00018201326019428197,0.00017316155513557742,0.000163067771391635,0.00015178499154277356,0.00014178314409034928,0.00013162100928218256,0.0001241430878853093,0.00011605674852535509,0.00010932547393489965,0.00010461628592811336,0.00010235053944055462,9.970473288010843e-05,9.721026859152611e-05
sh85036038,dead loads,2005,3.1323295780066873e-07,3.1158471803238726e-07,3.137911129963422e-07,3.09555284330346e-07,3.138326122686148e-07,3.1756610015254427e-07,3.2292997105752364e-07,3.3261570217695196e-07,3.400557898047829e-07,3.32714398825524e-07,3.432093097261684e-07,3.462659491528559e-07,3.503593999410113e-07,3.3949165632873873e-07,3.2303965702467787e-07,3.16160036087266e-07,3.120258042653027e-07,3.050876745279033e-07,2.99657882332672e-07,2.9041930448350795e-07,2.8269632574831223e-07,2.8610428006388605e-07,2.783715162303635e-07,2.787229843741388e-07,2.747923161759702e-07,2.8318530653819886e-07,2.832692409358255e-07,2.787550350537095e-07,2.6508300942303303e-07,2.7121514650487884e-07,2.801222538259341e-07,2.737796402160169e-07,2.5244713633905596e-07,2.4498661832616273e-07,2.4312209834331003e-07,2.385980691860642e-07,2.2501067405839015e-07,2.1582077407503178e-07,2.167587052655835e-07,2.193360366798442e-07,2.1815017177877603e-07,2.1830240241560243e-07,2.1300301829756514e-07,2.0602675512922902e-07,1.9735744566646324e-07,1.8531065239519343e-07,1.7010520440816276e-07,1.647350846989646e-07,1.5382109035469438e-07,1.5715945191497466e-07
sh85036213,decks,2006,1.5654524178671317e-05,1.555922959831507e-05,1.5505117816097307e-05,1.5409274360894085e-05,1.5220461989326076e-05,1.5146169910849881e-05,1.50675194784152e-05,1.5041801603974033e-05,1.5013759856617342e-05,1.4889346166509223e-05,1.4963058198299138e-05,1.4874349001794766e-05,1.495779815229224e-05,1.4842446843364423e-05,1.4808491628306104e-05,1.4738205786352992e-05,1.4617961972205268e-05,1.4495416253225621e-05,1.4515531025336463e-05,1.4351149022017195e-05,1.4205996249468111e-05,1.4217874923775195e-05,1.4209303273106178e-05,1.4431147751013079e-05,1.4588845404731241e-05,1.4772802865951498e-05,1.498651829979006e-05,1.549200238993288e-05,1.5925473670828723e-05,1.630971899509765e-05,1.668503019207048e-05,1.7090096239733804e-05,1.7320737935259756e-05,1.7682527455379488e-05,1.7856366874502135e-05,1.7985830310805352e-05,1.84289981763956e-05,1.8915775952381018e-05,1.949459073483095e-05,2.011414609479736e-05,2.0392042056904614e-05,2.1260311392183e-05,2.1815662443122608e-05,2.183533432941416e-05,2.2280545554282326e-05,2.24310601489774e-05,2.239822674689617e-05,2.2742732983438783e-05,2.2474333806134927e-05,2.243929622169471e-05
sh85037828,diesel motor,2003,8.325590791606607e-08,8.441629309879905e-08,8.616791070600872e-08,8.295711095047359e-08,8.158581450800379e-08,7.904050365504471e-08,8.106580548406755e-08,8.185601016304024e-08,8.154452957618137e-08,8.378468966733855e-08,8.647151280532269e-08,8.624091933045236e-08,8.581002787698212e-08,8.572020464033588e-08,8.199808647754318e-08,9.179691128019925e-08,8.666604886470704e-08,8.80503614380087e-08,9.038100114701154e-08,9.43612815598143e-08,9.32815241666948e-08,9.440626770309707e-08,8.548374859660265e-08,8.234888536252331e-08,8.212649587623278e-08,9.000325324560028e-08,8.561306913005115e-08,8.401350796696398e-08,8.061212626289276e-08,7.441826471820443e-08,7.502202514676165e-08,7.521282387229093e-08,6.739925369203537e-08,7.470081868602665e-08,8.1534614592169e-08,8.752325787978704e-08,8.786879377730072e-08,8.368918311724943e-08,7.583883614010823e-08,6.833714524316437e-08,5.5809709421580915e-08,4.3012796649570725e-08,3.2256129581589854e-08,2.7952962630843825e-08,2.731280323313038e-08,2.4803956357346323e-08,2.325669798235175e-08,2.232657330426361e-08,2.1476711239282187e-08,2.1126290950142235e-08
sh85037851,diesel motor exhaust gas,2003,5.359318284298142e-10,4.419417415357785e-10,6.994308858939331e-10,9.037652808669655e-10,1.0403614111071618e-09,1.831762135822463e-09,2.353043455519518e-09,2.5381225652955563e-09,3.113574666940051e-09,3.489471417174515e-09,4.002994637649003e-09,4.275281012643723e-09,3.960761776591484e-09,3.557765267412202e-09,3.3771494167635284e-09,3.196315719540742e-09,2.951741101046647e-09,2.6907266464529627e-09,2.4113199532343236e-09,2.539620846953028e-09,2.783328516077686e-09,2.856960608564409e-09,2.841577330579627e-09,2.6095978195821753e-09,2.1692362861337943e-09,2.3732627643856053e-09,2.019947704636918e-09,1.7776373185951488e-09,1.633083521091721e-09,1.5185753086558294e-09,1.7726918142716273e-09,1.9818079598023425e-09,1.8818891246917347e-09,1.9741031388940756e-09,2.2148306046330747e-09,2.0688049368849145e-09,1.935535509645092e-09,1.7130452929186341e-09,1.7445788940457468e-09,1.6809384519232496e-09,1.3936916303564877e-09,9.954698573392103e-10,9.954698573392103e-10,8.545864571551931e-10,6.397780321394058e-10,2.827279600912748e-10,1.0346787712326285e-10,0.0,0.0,0.0
sh85037976,digital electronics,2005,9.359297898497987e-08,1.0873186943594072e-07,1.1936392999706277e-07,1.3267304174030548e-07,1.5504085209422366e-07,1.847434187603786e-07,2.1444613722028977e-07,2.472023735617033e-07,2.7166921697509084e-07,2.972166375603666e-07,3.177331910531837e-07,3.3992151223060416e-07,3.5294559104950033e-07,3.6959575148144486e-07,3.7253972123692053e-07,3.723006034424072e-07,3.645049614389518e-07,3.6128120911483555e-07,3.4250456274713995e-07,3.2565234778187245e-07,2.9963998099303515e-07,2.874636592485007e-07,2.7549236182440396e-07,2.699736600327217e-07,2.5334829043682783e-07,2.5194453863056475e-07,2.449050129201983e-07,2.4044248645081557e-07,2.2850825018641552e-07,2.1802581730736334e-07,2.0600365958713315e-07,1.995179377570013e-07,1.8407092689610003e-07,1.7243020338994494e-07,1.6231889714081656e-07,1.533564315452493e-07,1.4287938066362418e-07,1.3192872224289981e-07,1.251319888931544e-07,1.175030564807714e-07,1.1429168886920621e-07,1.0521524428568471e-07,9.70923716061417e-08,9.363577600710645e-08,8.982040590094418e-08,8.233380010829699e-08,7.700834608360962e-08,7.224140666113135e-08,7.324432812205737e-08,7.40946494584907e-08
sh85037983,digital television,2002,2.073718233068511e-08,2.0419292305617894e-08,2.3207322597205517e-08,2.5156467715495686e-08,2.9107415558195434e-08,3.3711692638827007e-08,3.505518298062083e-08,3.949341976267855e-08,4.400752069402429e-08,4.8928109433565055e-08,5.1505873322814176e-08,5.2752732216724904e-08,5.605866831996851e-08,6.471854276102196e-08,6.330630238281034e-08,6.284985805454382e-08,6.152523365925343e-08,6.171226186170243e-08,6.233208808577901e-08,5.974365586473653e-08,5.8711036730191284e-08,6.902644081467821e-08,8.828124631817178e-08,1.1875943978768645e-07,1.6980884397568838e-07,2.3091553000436004e-07,3.0354191647955733e-07,3.7960891026472417e-07,4.6072019582236807e-07,5.281012147703317e-07,5.713964291769895e-07,6.0162055061672e-07,6.27304320291257e-07,6.144357765403206e-07,5.99824823503086e-07,5.798496866365822e-07,5.420176468519387e-07,4.964580615996908e-07,4.3764611801519863e-07,3.718399447357904e-07,3.4031268142015375e-07,2.857294669802901e-07,2.2354091403215576e-07,1.8288023929624392e-07,1.5646242705588877e-07,1.3664432035405007e-07,1.1774467203943302e-07,9.507659189574487e-08,8.783086351132896e-08,8.140374155134189e-08
sh85038140,dioxins,2005,3.326846771296854e-07,3.2202463363384396e-07,3.0261246607386316e-07,3.1080513783972507e-07,3.585269754988581e-07,4.2233403276069934e-07,5.189797078197778e-07,6.834875608382632e-07,9.217964194050847e-07,1.0381453251966493e-06,1.2813948449804223e-06,1.5149322958670732e-06,1.7561876057276585e-06,1.937771682046606e-06,1.981264897884983e-06,2.0452591270770607e-06,2.2483310156021626e-06,2.347797743825129e-06,2.470659903402212e-06,2.4254934181355625e-06,2.5188848167104405e-06,2.5709684422131814e-06,2.586527092593141e-06,2.5170777762933375e-06,2.348141887877175e-06,2.1257298269906514e-06,2.070952376308618e-06,1.8781309263479364e-06,1.7586008432769355e-06,1.6263526451512831e-06,1.5672795012226992e-06,1.514947445061968e-06,1.472679867344348e-06,1.396702376057847e-06,1.3214915084500717e-06,1.2389099374504213e-06,1.1479311646512915e-06,1.0445972817609008e-06,1.0118072902120286e-06,9.861530254677366e-07,9.665180895822103e-07,9.187455272610073e-07,8.593208130401992e-07,8.279095910006052e-07,7.964247302423766e-07,7.395575691833807e-07,6.722473265428512e-07,6.19313402368607e-07,6.02094562065364e-07,6.216888995573197e-07
sh85038254,direct energy conversion,2003,8.37718988223185e-08,9.488704233590051e-08,9.808367663552418e-08,1.0576348894988533e-07,1.08353739160635e-07,1.1206102021817297e-07,1.1277213278135245e-07,1.0989107488314816e-07,9.911523257539825e-08,9.727914879038647e-08,8.882378419440364e-08,8.56894674765296e-08,8.509011728304635e-08,8.796716264888079e-08,9.00382065646093e-08,8.998601055717244e-08,8.482574525282641e-08,8.055723766079674e-08,7.542045362595887e-08,6.931138940222126e-08,6.128143957165718e-08,5.7007112336249215e-08,5.742096899550932e-08,5.1246113350849366e-08,4.544524368131433e-08,4.1561728418471854e-08,3.510126833192977e-08,3.0564741526925964e-08,2.5361405098531638e-08,1.775065017740686e-08,1.621547424608881e-08,1.4970256658812323e-08,1.3565545464722108e-08,1.3212122109656264e-08,1.283374166264181e-08,1.1099792663377924e-08,1.058176849814764e-08,9.846263758197684e-09,9.23135376275562e-09,8.90492193351966e-09,8.176019639837987e-09,6.938951174811516e-09,7.067084255346236e-09,6.152728550604113e-09,5.803337689123348e-09,4.974340086911857e-09,4.13639604562469e-09,3.6842806959193806e-09,3.5177263699170964e-09,3.1729956249254565e-09
sh85039196,douglas airplanes,2001,1.6958474190892359e-09,1.5952789686468627e-09,1.7737007268018672e-09,1.88175659181817e-09,2.0339671038697003e-09,2.0684915704885907e-09,2.049971743943248e-09,1.950725585033096e-09,1.8734374924405425e-09,1.716790283347512e-09,1.489531422807896e-09,1.333270727948183e-09,1.2896048148009725e-09,1.3066657002434668e-09,1.1938680639327665e-09,1.451735364362193e-09,1.53635638189661e-09,1.981146196499457e-09,2.4439939605832734e-09,3.117987432727747e-09,3.3530855810180528e-09,3.650258573581081e-09,3.8867045469967045e-09,3.9212501316435564e-09,3.788107555810097e-09,4.0038073709621915e-09,3.6395021723550118e-09,3.6235463652429485e-09,3.5975891893501108e-09,3.495425847080006e-09,3.641606367149608e-09,3.6208436958054933e-09,3.169693390199711e-09,3.0887593028907007e-09,3.003086869953129e-09,2.613442137799111e-09,2.3339744308863745e-09,2.0232580566294433e-09,1.9453637237804814e-09,1.808357171100204e-09,1.5559670365146637e-09,1.2334339236978545e-09,1.296384803325945e-09,1.2127385080785385e-09,1.093197930245236e-09,7.925179483404226e-10,6.250338307438913e-10,5.018532019350023e-10,5.219714639681517e-10,4.925997864821396e-10
sh85039493,dredging,2002,4.900905588363369e-06,5.163737786734179e-06,5.3027417537543364e-06,5.597026746559374e-06,5.883328253479637e-06,6.0812748260791e-06,6.0926103914964765e-06,6.034794112462295e-06,5.921990128260631e-06,5.884975711411616e-06,5.4620224047053005e-06,5.205926642098561e-06,4.958874995743864e-06,4.670514933813617e-06,4.496919580913565e-06,4.302492704771997e-06,4.007678962192836e-06,3.915147628630224e-06,3.755485977294744e-06,3.6516791203704073e-06,3.578039929419011e-06,3.514681060514629e-06,3.4715426556093673e-06,3.417746036991215e-06,3.324586452622561e-06,3.354247309127102e-06,3.214516796310503e-06,3.1777912350943497e-06,3.0146530179830332e-06,2.7697288026364805e-06,2.56023931600864e-06,2.362203387834648e-06,2.1297017236548976e-06,1.988265448579179e-06,1.8454611100279598e-06,1.7191051744204882e-06,1.5972026220600105e-06,1.494329564260504e-06,1.3897530096099771e-06,1.256992376172631e-06,1.1841990972972366e-06,1.071939264888147e-06,9.751123004105716e-07,9.050730127324701e-07,8.386332787199195e-07,7.939163781635041e-07,7.538858249056536e-07,7.105367435111578e-07,6.857146342575948e-07,6.695287328682686e-07
sh85039517,dressmaking,2004,2.6450960862074713e-07,2.589006666026128e-07,2.556191705041511e-07,2.462993956158154e-07,2.3818214237422296e-07,2.2640759213662536e-07,2.2036872038129286e-07,2.10360453203983e-07,2.0670620998148158e-07,2.0553970556461132e-07,2.0492497447417513e-07,2.071309098212618e-07,2.0480438111645477e-07,1.941287637318077e-07,1.9235540302352847e-07,1.8456053538080742e-07,2.0184822047775562e-07,1.9932052316934796e-07,1.9342215121479727e-07,1.911885630318363e-07,1.8891235989812062e-07,1.8744144876514657e-07,1.8571113700371504e-07,1.5948821748932545e-07,1.6504214590272655e-07,1.6691264009975817e-07,1.6798974295359086e-07,1.677036543295699e-07,1.6582665463104366e-07,1.6986859905801906e-07,1.6887758839361542e-07,1.6060647107875505e-07,1.5774883242229502e-07,1.5478245723018637e-07,1.580178682045384e-07,1.6202123224411708e-07,1.626373861914253e-07,1.6505105169301834e-07,1.6477191687161043e-07,1.608725134226639e-07,1.6242147519301975e-07,1.6150215538722282e-07,1.582153714008756e-07,1.5662892035692949e-07,1.5468724022626207e-07,1.5601396956426072e-07,1.61895586250012e-07,1.6145317424491604e-07,1.622414296006958e-07,1.637220408048229e-07
sh85039623,drone aircraft,2002,3.5173183463022006e-08,3.453305440492827e-08,3.515230705593749e-08,4.208955424665563e-08,4.105803474192221e-08,4.1615177327956684e-08,4.033610758894365e-08,3.7626546386552006e-08,3.990492021742143e-08,4.1738373003839616e-08,3.4609949279522974e-08,3.442736875739324e-08,3.7526691238592194e-08,3.643260743091403e-08,3.5877586060780886e-08,3.316121863613677e-08,2.825527081354703e-08,2.607142127979729e-08,2.7385613578432907e-08,2.2538243834738636e-08,2.0309429709414976e-08,2.3460335126948958e-08,2.1426279528391493e-08,2.1597550409797288e-08,2.152672533779963e-08,1.9427284197023487e-08,1.8820453722264866e-08,1.9382229112360364e-08,1.585630458184051e-08,1.7219838478743643e-08,1.7079906738937112e-08,1.7865896331792364e-08,1.7681766350688803e-08,1.934654624002885e-08,2.1026534475855818e-08,2.1088073160718017e-08,2.145151845838506e-08,2.3912755160924804e-08,2.7584886789460457e-08,3.055325844111437e-08,3.4108257734568766e-08,3.627285129253636e-08,4.1243136628617486e-08,4.3570284396756853e-08,4.259813295804223e-08,3.8725634001618436e-08,3.5945860939091365e-08,3.397039134942863e-08,3.259107367037384e-08,2.8429272685981388e-08
